date,7DayAverage,3HighAve,3LowAve,Cold,Rain,FogMist
20150728,27.7071428571429,335.333333333333,237.333333333333,0,0,1
20150729,27.9857142857143,337.333333333333,246.333333333333,0,0,0
20150730,27.8357142857143,326.333333333333,240.666666666667,1,0,1
20150731,28.15,313.333333333333,235,1,0,1
20150801,27.6785714285714,317,226,0,0,0
20150802,27.0785714285714,318.666666666667,231.666666666667,0,0,0
20150803,26.5571428571429,318.666666666667,220.666666666667,0,0,0
20150804,26.2428571428571,315,222.333333333333,1,0,0
20150805,25.6857142857143,302,207.333333333333,0,0,0
20150806,25.4,292.666666666667,207.333333333333,0,0,0
20150807,24.9642857142857,283.333333333333,200,0,0,0
20150808,24.7214285714286,287,202,0,0,0
20150809,24.6,287,203.666666666667,0,0,0
20150810,24.6,285,209.333333333333,0,0,0
