date,BadWeather,Average,3DayAverage,7DayAverage,High,Low
20120426,2,11.65,10.7333333333333,10.3571428571429,16.10000000000000,7.2
20120427,3,9.15,10.0833333333333,10.7142857142857,13.30000000000000,5
20120428,0,9.45,10.1833333333333,11.4714285714286,15.60000000000000,3.3
20120429,0,11.95,10.9333333333333,11.3928571428571,17.20000000000000,6.7
20120430,0,11.4,12.8833333333333,11.4714285714286,16.70000000000000,6.1
20120501,3,15.3,12.5166666666667,12.6642857142857,20.00000000000000,10.60000000000000
20120502,3,10.85,12.7833333333333,13.4928571428571,11.70000000000000,10.00000000000000
20120503,3,12.2,13.5166666666667,13.9285714285714,14.40000000000000,10.00000000000000
20120504,3,17.5,14.9833333333333,14.4,22.80000000000000,12.20000000000000
20120505,2,15.25,15.9166666666667,14.4785714285714,17.20000000000000,13.30000000000000
20120506,2,15,14.9833333333333,15.3928571428571,18.30000000000000,11.70000000000000
20120507,1,14.7,15.1833333333333,15.7142857142857,18.30000000000000,11.10000000000000
20120508,2,15.85,15.9333333333333,15.3142857142857,18.90000000000000,12.80000000000000
20120509,3,17.25,15.85,15.8,20.60000000000000,13.90000000000000
20120510,3,14.45,15.4666666666667,16.8285714285714,17.80000000000000,11.10000000000000
20120511,0,14.7,15.9333333333333,17.4642857142857,20.00000000000000,9.4
20120512,0,18.65,18.5166666666667,17.6571428571429,25.60000000000000,11.70000000000000
20120513,0,22.2,20,18.1714285714286,27.20000000000000,17.20000000000000
20120514,2,19.15,19.5166666666667,18.5285714285714,21.10000000000000,17.20000000000000
20120515,3,17.2,19.0666666666667,18.8857142857143,18.30000000000000,16.10000000000000
20120516,4,20.85,18.3333333333333,18.9642857142857,25.60000000000000,16.10000000000000
20120517,0,16.95,18.3333333333333,18.6142857142857,22.20000000000000,11.70000000000000
20120518,0,17.2,17.7833333333333,18.0642857142857,22.20000000000000,12.20000000000000
20120519,0,19.2,18.7166666666667,18.2285714285714,26.70000000000000,11.70000000000000
20120520,0,19.75,18.0833333333333,18.2285714285714,25.60000000000000,13.90000000000000
20120521,3,15.3,17.8,18.35,16.70000000000000,13.90000000000000
20120522,3,18.35,18.1666666666667,18.7142857142857,21.10000000000000,15.60000000000000
20120523,3,20.85,19,19.4214285714286,23.90000000000000,17.80000000000000
20120524,4,17.8,19.4666666666667,19.8142857142857,18.90000000000000,16.70000000000000
20120525,3,19.75,20.5666666666667,21.4428571428571,23.90000000000000,15.60000000000000
20120526,3,24.15,22.1333333333333,22.5142857142857,28.90000000000000,19.40000000000000
20120527,3,22.5,24.45,22.7071428571429,27.20000000000000,17.80000000000000
20120528,0,26.7,25.0166666666667,23.3785714285714,31.70000000000000,21.70000000000000
20120529,3,25.85,24.9166666666667,23.4142857142857,31.70000000000000,20.00000000000000
20120530,2,22.2,23.5166666666667,22.8214285714286,24.40000000000000,20.00000000000000
20120531,0,22.5,21.5666666666667,22.3785714285714,26.10000000000000,18.90000000000000
20120601,3,20,20.8333333333333,20.6642857142857,23.30000000000000,16.70000000000000
20120602,3,20,19.8,19,23.90000000000000,16.10000000000000
20120603,1,19.4,18.0333333333333,18.2857142857143,24.40000000000000,14.40000000000000
20120604,3,14.7,16.1,17.9285714285714,17.20000000000000,12.20000000000000
20120605,1,14.2,15.3666666666667,18.1285714285714,17.80000000000000,10.60000000000000
20120606,2,17.2,17.1333333333333,18.3714285714286,22.20000000000000,12.20000000000000
20120607,2,20,19.5333333333333,19.0142857142857,25.60000000000000,14.40000000000000
20120608,0,21.4,21.0333333333333,19.9714285714286,27.20000000000000,15.60000000000000
20120609,1,21.7,22.3333333333333,20.8357142857143,25.60000000000000,17.80000000000000
20120610,1,23.9,22.3333333333333,21.1214285714286,28.90000000000000,18.90000000000000
20120611,0,21.4,21.85,21.2428571428571,25.00000000000000,17.80000000000000
20120612,3,20.25,20.2833333333333,21.2071428571429,22.20000000000000,18.30000000000000
20120613,3,19.2,20.1,21.1285714285714,20.60000000000000,17.80000000000000
20120614,0,20.85,20.4,20.3714285714286,25.00000000000000,16.70000000000000
20120615,1,21.15,21.05,19.8928571428571,26.70000000000000,15.60000000000000
20120616,0,21.15,20.3,20.0142857142857,26.70000000000000,15.60000000000000
20120617,0,18.6,19.2666666666667,21.2357142857143,22.80000000000000,14.40000000000000
20120618,0,18.05,19.25,22.5785714285714,22.20000000000000,13.90000000000000
20120619,0,21.1,22.3,23.3642857142857,25.00000000000000,17.20000000000000
20120620,2,27.75,26.3666666666667,23.8785714285714,34.40000000000000,21.10000000000000
20120621,0,30.25,28.2166666666667,24.6357142857143,34.40000000000000,26.10000000000000
20120622,3,26.65,27.2166666666667,24.9142857142857,32.20000000000000,21.10000000000000
20120623,3,24.75,25.1,24.5142857142857,28.90000000000000,20.60000000000000
20120624,1,23.9,22.8833333333333,23.6857142857143,28.90000000000000,18.90000000000000
20120625,3,20,20.7333333333333,23.0142857142857,23.30000000000000,16.70000000000000
20120626,0,18.3,20.0833333333333,23.0571428571429,22.20000000000000,14.40000000000000
20120627,0,21.95,21.9333333333333,23.7285714285714,27.20000000000000,16.70000000000000
20120628,0,25.55,24.8166666666667,24.4357142857143,31.10000000000000,20.00000000000000
20120629,4,26.95,27.3166666666667,25.3857142857143,33.90000000000000,20.00000000000000
20120630,0,29.45,28.4166666666667,26.5857142857143,33.90000000000000,25.00000000000000
20120701,0,28.85,28.3166666666667,27.3357142857143,34.40000000000000,23.30000000000000
20120702,0,26.65,27.4,27.9714285714286,31.10000000000000,22.20000000000000
20120703,0,26.7,26.85,28.1285714285714,31.70000000000000,21.70000000000000
20120704,3,27.2,27.9666666666667,28.0857142857143,33.30000000000000,21.10000000000000
20120705,0,30,28.4166666666667,27.9285714285714,35.00000000000000,25.00000000000000
20120706,0,28.05,29.0666666666667,27.8928571428571,33.90000000000000,22.20000000000000
20120707,2,29.15,28.3166666666667,27.7357142857143,36.10000000000000,22.20000000000000
20120708,3,27.75,27.7666666666667,27.5,33.30000000000000,22.20000000000000
20120709,0,26.4,26.5833333333333,26.9857142857143,30.00000000000000,22.80000000000000
20120710,0,25.6,25.85,26.9071428571429,30.60000000000000,20.60000000000000
20120711,0,25.55,25.85,26.4714285714286,29.40000000000000,21.70000000000000
20120712,0,26.4,26.4833333333333,26.3214285714286,31.70000000000000,21.10000000000000
20120713,0,27.5,26.6666666666667,26.4,31.70000000000000,23.30000000000000
20120714,1,26.1,26.7666666666667,26.95,29.40000000000000,22.80000000000000
20120715,3,26.7,26.5833333333333,27.6285714285714,31.70000000000000,21.70000000000000
20120716,0,26.95,27.7,27.0285714285714,32.80000000000000,21.10000000000000
20120717,0,29.45,28.9,25.8357142857143,35.60000000000000,23.30000000000000
20120718,4,30.3,27.3166666666667,25.0857142857143,37.80000000000000,22.80000000000000
20120719,2,22.2,23.8833333333333,24.6,24.40000000000000,20.00000000000000
20120720,3,19.15,20.7333333333333,24.4428571428571,22.20000000000000,16.10000000000000
20120721,0,20.85,21.1,24.2428571428571,25.60000000000000,16.10000000000000
20120722,0,23.3,23.3333333333333,23.4,28.30000000000000,18.30000000000000
20120723,3,25.85,25.7333333333333,23.8785714285714,30.00000000000000,21.70000000000000
20120724,1,28.05,26.1,24.8785714285714,32.80000000000000,23.30000000000000
20120725,0,24.4,26,25.2714285714286,29.40000000000000,19.40000000000000
20120726,3,25.55,25.3666666666667,25.2785714285714,31.10000000000000,20.00000000000000
20120727,0,26.15,25.1,24.9571428571429,30.60000000000000,21.70000000000000
20120728,3,23.6,24.3666666666667,24.3642857142857,27.20000000000000,20.00000000000000
20120729,3,23.35,23.5166666666667,24.2142857142857,26.70000000000000,20.00000000000000
20120730,0,23.6,23.6166666666667,24.2571428571429,27.20000000000000,20.00000000000000
20120731,0,23.9,23.6166666666667,24.4928571428571,26.70000000000000,21.10000000000000
20120801,3,23.35,24.3666666666667,25.1285714285714,25.60000000000000,21.10000000000000
20120802,2,25.85,25.6666666666667,25.7642857142857,30.60000000000000,21.10000000000000
20120803,2,27.8,27.2333333333333,26.1214285714286,31.70000000000000,23.90000000000000
20120804,1,28.05,27.8833333333333,26.1571428571429,32.20000000000000,23.90000000000000
20120805,3,27.8,27.3166666666667,26.5928571428571,32.80000000000000,22.80000000000000
20120806,2,26.1,26.0166666666667,26.75,30.00000000000000,22.20000000000000
20120807,0,24.15,25.55,26.1928571428571,28.30000000000000,20.00000000000000
20120808,2,26.4,25.8333333333333,26.0785714285714,30.00000000000000,22.80000000000000
20120809,0,26.95,25.75,25.9214285714286,31.10000000000000,22.80000000000000
20120810,3,23.9,26.0333333333333,25.8071428571429,26.70000000000000,21.10000000000000
20120811,0,27.25,25.95,25.8071428571429,30.60000000000000,23.90000000000000
20120812,0,26.7,26.4166666666667,25.4071428571429,30.60000000000000,22.80000000000000
20120813,0,25.3,25.3833333333333,25.0071428571429,30.00000000000000,20.60000000000000
20120814,1,24.15,24.35,25.1214285714286,26.10000000000000,22.20000000000000
20120815,3,23.6,23.9666666666667,24.3214285714286,27.80000000000000,19.40000000000000
20120816,2,24.15,24.15,23.3642857142857,29.40000000000000,18.90000000000000
20120817,3,24.7,23.5,22.8857142857143,31.10000000000000,18.30000000000000
20120818,3,21.65,22.1166666666667,22.7714285714286,26.10000000000000,17.20000000000000
20120819,0,20,21.2,22.8142857142857,23.30000000000000,16.70000000000000
20120820,0,21.95,21.7666666666667,22.9357142857143,25.60000000000000,18.30000000000000
20120821,0,23.35,23.0666666666667,23.0642857142857,27.80000000000000,18.90000000000000
20120822,1,23.9,24.0833333333333,23.6214285714286,27.80000000000000,20.00000000000000
20120823,0,25,24.8333333333333,24.2571428571429,29.40000000000000,20.60000000000000
20120824,1,25.6,25.3833333333333,24.5714285714286,30.60000000000000,20.60000000000000
20120825,2,25.55,25.2,25.05,30.00000000000000,21.10000000000000
20120826,0,24.45,24.7166666666667,24.8857142857143,28.90000000000000,20.00000000000000
20120827,4,24.15,25.1,24.45,27.20000000000000,21.10000000000000
20120828,3,26.7,24.5333333333333,24.6071428571429,30.60000000000000,22.80000000000000
20120829,0,22.75,23.8,24.9642857142857,26.10000000000000,19.40000000000000
20120830,0,21.95,23.8,25.0071428571429,27.80000000000000,16.10000000000000
20120831,0,26.7,25.5666666666667,24.9714285714286,32.80000000000000,20.60000000000000
20120901,0,28.05,26.5,24.5714285714286,32.80000000000000,23.30000000000000
20120902,0,24.75,25.5666666666667,24.7785714285714,27.80000000000000,21.70000000000000
20120903,1,23.9,24.1833333333333,25.0214285714286,26.10000000000000,21.70000000000000
20120904,3,23.9,24,24.9428571428571,26.70000000000000,21.10000000000000
20120905,3,24.2,23.9166666666667,24.1071428571429,26.70000000000000,21.70000000000000
20120906,0,23.65,24.6666666666667,23.6285714285714,26.70000000000000,20.60000000000000
20120907,0,26.15,24,22.8285714285714,30.60000000000000,21.70000000000000
20120908,3,22.2,23.25,21.9142857142857,27.20000000000000,17.20000000000000
20120909,1,21.4,20.6333333333333,21.4357142857143,25.60000000000000,17.20000000000000
20120910,0,18.3,19.0666666666667,21.2285714285714,22.20000000000000,14.40000000000000
20120911,0,17.5,18.8833333333333,20.6714285714286,22.80000000000000,12.20000000000000
20120912,0,20.85,20.1833333333333,20.2428571428571,26.70000000000000,15.00000000000000
20120913,0,22.2,21.7666666666667,19.8428571428571,27.20000000000000,17.20000000000000
20120914,0,22.25,21.2166666666667,20.05,26.70000000000000,17.80000000000000
20120915,1,19.2,20.0166666666667,20.6428571428571,22.80000000000000,15.60000000000000
20120916,0,18.6,19.1833333333333,20.1642857142857,23.90000000000000,13.30000000000000
20120917,0,19.75,20,19.3357142857143,25.60000000000000,13.90000000000000
20120918,4,21.65,19.6333333333333,18.9785714285714,23.90000000000000,19.40000000000000
20120919,1,17.5,18.5166666666667,19.0928571428571,21.10000000000000,13.90000000000000
20120920,0,16.4,17.8833333333333,18.7785714285714,20.60000000000000,12.20000000000000
20120921,0,19.75,18.7166666666667,18.1785714285714,23.90000000000000,15.60000000000000
20120922,3,20,18.7166666666667,17.5428571428571,24.40000000000000,15.60000000000000
20120923,0,16.4,17.3166666666667,18.0571428571429,20.00000000000000,12.80000000000000
20120924,0,15.55,16.3833333333333,18.65,19.40000000000000,11.70000000000000
20120925,1,17.2,17.95,18.4142857142857,22.20000000000000,12.20000000000000
20120926,1,21.1,19.6166666666667,17.8571428571429,25.00000000000000,17.20000000000000
20120927,3,20.55,19.9166666666667,17.8571428571429,23.90000000000000,17.20000000000000
20120928,4,18.1,18.25,17.9357142857143,20.60000000000000,15.60000000000000
20120929,2,16.1,16.8666666666667,18.1428571428571,18.30000000000000,13.90000000000000
20120930,1,16.4,16.2,17.9857142857143,20.00000000000000,12.80000000000000
20121001,0,16.1,17.05,18.0642857142857,21.10000000000000,11.10000000000000
20121002,3,18.65,18.25,18.4571428571429,20.60000000000000,16.70000000000000
20121003,3,20,19.9166666666667,18.8142857142857,22.80000000000000,17.20000000000000
20121004,3,21.1,20.65,17.9,23.30000000000000,18.90000000000000
20121005,2,20.85,20.1833333333333,16.9928571428571,25.60000000000000,16.10000000000000
20121006,0,18.6,16.4833333333333,16.0714285714286,25.00000000000000,12.20000000000000
20121007,3,10,12.7833333333333,15.4,12.20000000000000,7.8
20121008,0,9.75,10.65,14.05,12.80000000000000,6.7
20121009,3,12.2,12.4166666666667,12.4214285714286,14.40000000000000,10.00000000000000
20121010,3,15.3,13.05,10.8357142857143,18.90000000000000,11.70000000000000
20121011,0,11.65,12.1333333333333,11.75,15.00000000000000,8.3
20121012,0,9.45,9.53333333333333,12.9785714285714,13.30000000000000,5.6
20121013,0,7.5,11.1166666666667,12.9428571428571,11.70000000000000,3.3
20121014,0,16.4,14.0833333333333,12.3857142857143,21.10000000000000,11.70000000000000
20121015,3,18.35,15.5666666666667,12.7428571428571,21.70000000000000,15.00000000000000
20121016,0,11.95,13.9,13.8928571428571,15.00000000000000,8.9
20121017,0,11.4,12.5,15.1642857142857,16.10000000000000,6.7
20121018,2,14.15,14.35,14.8,18.30000000000000,10.00000000000000
20121019,3,17.5,16.0166666666667,14.2,18.90000000000000,16.10000000000000
20121020,2,16.4,15.9166666666667,14.6714285714286,20.60000000000000,12.20000000000000
20121021,0,13.85,14.8,15.0642857142857,18.30000000000000,9.4
20121022,0,14.15,14.4166666666667,15.15,18.90000000000000,9.4
20121023,3,15.25,14.5166666666667,14.95,18.30000000000000,12.20000000000000
20121024,2,14.15,14.7166666666667,14.9857142857143,15.00000000000000,13.30000000000000
20121025,0,14.75,15,14.9928571428571,16.70000000000000,12.80000000000000
20121026,0,16.1,15.8333333333333,14.9571428571429,18.30000000000000,13.90000000000000
20121027,1,16.65,15.55,14.2428571428571,18.30000000000000,15.00000000000000
20121028,0,13.9,14.8166666666667,13.4142857142857,15.00000000000000,12.80000000000000
20121029,2,13.9,12.6833333333333,12.5,16.70000000000000,11.10000000000000
20121030,2,10.25,10.8333333333333,11.4357142857143,12.20000000000000,8.3
20121031,1,8.35,8.98333333333333,10.1285714285714,10.00000000000000,6.7
20121101,0,8.35,8.45,9.17857142857143,10.60000000000000,6.1
20121102,0,8.65,8.16666666666667,7.82857142857143,11.70000000000000,5.6
20121103,0,7.5,7.8,6.72142857142857,10.60000000000000,4.4
20121104,0,7.25,6.4,5.84285714285714,10.60000000000000,3.9
20121105,0,4.45,4.73333333333333,5.28571428571429,7.2,1.7
20121106,0,3,3.05,5.04285714285714,5.6,-0.6
20121107,4,2,3.05,5.28571428571429,5,-0.6
20121108,4,4.45,4.53333333333333,6.23571428571429,8.9,0
20121109,0,6.95,6.86666666666667,7.58571428571429,11.70000000000000,2.2
20121110,1,9.2,10.0166666666667,8.73571428571428,12.80000000000000,5.6
20121111,2,13.9,12.3333333333333,9.21428571428571,17.80000000000000,10.00000000000000
20121112,4,13.9,12.7833333333333,9.21428571428571,18.90000000000000,8.9
20121113,3,10.55,10,9.01428571428571,16.70000000000000,4.4
20121114,0,5.55,6.85,8.73571428571429,8.3,2.8
20121115,0,4.45,5.18333333333333,7.65714285714286,7.2,1.7
20121116,0,5.55,5.75,6.46428571428571,7.8,3.3
20121117,0,7.25,6.38333333333333,6.02857142857143,10.60000000000000,3.9
20121118,0,6.35,6.38333333333333,6.38571428571429,9.4,3.3
20121119,0,5.55,6.46666666666667,6.97857142857143,8.3,2.8
20121120,0,7.5,7.03333333333333,7.57142857142857,10.60000000000000,4.4
20121121,0,8.05,8.05,7.37142857142857,11.70000000000000,4.4
20121122,0,8.6,8.78333333333333,6.82142857142857,12.20000000000000,5
20121123,1,9.7,8.05,6.82142857142857,13.30000000000000,6.1
20121124,0,5.85,6.01666666666667,6.22857142857143,10.00000000000000,1.7
20121125,0,2.5,4.63333333333333,5.51428571428571,4.4,0.6
20121126,0,5.55,3.8,4.8,8.9,2.2
20121127,5,3.35,3.98333333333333,4.20714285714286,5.6,1.1
20121128,0,3.05,3.33333333333333,3.88571428571429,5,1.1
20121129,0,3.6,4.06666666666667,4.67857142857143,6.1,1.1
20121130,0,5.55,4.25,5.67142857142857,7.8,3.3
20121201,2,3.6,5.73333333333333,6.97857142857143,5,2.2
20121202,4,8.05,8.05,7.69285714285714,11.10000000000000,5
20121203,2,12.5,11.0166666666667,7.37142857142857,15.60000000000000,9.4
20121204,3,12.5,11.0166666666667,7.25714285714286,16.70000000000000,8.3
20121205,1,8.05,7.3,7.93571428571429,14.40000000000000,1.7
20121206,0,1,4.71666666666667,7.9,4.4,-1.7
20121207,2,4.75,4.81666666666667,7.66428571428571,7.8,1.7
20121208,3,8.35,6.96666666666667,7.26428571428571,10.00000000000000,6.7
20121209,3,7.8,9,6.70714285714286,10.00000000000000,5.6
20121210,3,10.85,9.45,7.22857142857143,15.00000000000000,6.7
20121211,2,9.7,8.23333333333333,7.38571428571429,14.40000000000000,5
20121212,1,4.15,6.28333333333333,7.02142857142857,6.1,2.2
20121213,0,5,5,6.9,7.8,2.2
20121214,0,5.85,5.55,6.1,8.9,2.8
20121215,0,5.8,6.2,6.02142857142857,8.3,3.3
20121216,3,6.95,6,6.3,8.3,5.6
20121217,3,5.25,7.11666666666667,6.3,6.1,4.4
20121218,3,9.15,6.83333333333333,6.57142857142857,12.20000000000000,6.1
20121219,0,6.1,6.75,6.13571428571429,8.3,3.9
20121220,3,5,6.28333333333333,5.66428571428571,8.3,1.7
20121221,3,7.75,5.16666666666667,5.27142857142857,13.30000000000000,2.2
20121222,1,2.75,4.71666666666667,4.32142857142857,3.3,2.2
20121223,0,3.65,2.96666666666667,3.57142857142857,5.6,1.7
20121224,4,2.5,2.88333333333333,3.05714285714286,4.4,0.6
20121225,4,2.5,1.95,2.07142857142857,5,0
20121226,4,1,1.58333333333333,1.67857142857143,3.9,-2.2
20121227,4,1,1,1.07857142857143,3.9,-1.1
20121228,0,1,1,0.8,2.8,-1.1
20121229,4,0,0,1,1.1,-1.1
20121230,0,-1,0,0,1.1,-2.2
20121231,0,1,0,0,3.3,-2.2
20130101,0,1,0,0,4.4,-3.3
20130102,1,-3,-1,-0.0714285714285715,0.6,-5.6
20130103,0,-2,-1,0.642857142857143,0,-4.4
20130104,0,1,0.483333333333333,1.27857142857143,2.8,-1.1
20130105,0,2.8,2.7,1.95714285714286,5.6,0
20130106,3,4.45,4.08333333333333,3.26428571428571,7.8,1.1
20130107,0,5,4.91666666666667,4.48571428571429,7.2,2.8
20130108,0,5.3,5.65,5.12142857142857,8.9,1.7
20130109,1,6.65,6.1,5.71428571428571,9.4,3.9
20130110,0,6.35,6.1,6.22857142857143,8.3,4.4
20130111,2,5.3,6.2,6.7,7.8,2.8
20130112,3,6.95,6.76666666666667,6.3,8.3,5.6
20130113,3,8.05,7.76666666666667,5.55,10.00000000000000,6.1
20130114,4,8.3,6.28333333333333,5.2,13.30000000000000,3.3
20130115,4,2.5,4.06666666666667,4.28571428571429,3.3,1.7
20130116,3,1.4,2.6,3.97142857142857,2.8,0
20130117,0,3.9,1.4,3.57857142857143,6.1,1.7
20130118,0,-1,2.51666666666667,2.15714285714286,1.7,-3.9
20130119,0,5,3,0.842857142857143,10.60000000000000,-1.1
20130120,0,5,3,-0.671428571428571,11.70000000000000,-1.1
20130121,0,-2,-1,-2,0,-3.3
20130122,2,-7,-6,-3,-2.8,-10.60000000000000
20130123,0,-9,-8,-5,-6.7,-11.70000000000000
20130124,0,-8,-8,-6,-5.6,-11.10000000000000
20130125,2,-8,-7,-6,-4.4,-10.60000000000000
20130126,0,-6,-6,-4.02142857142857,-2.8,-9.4
20130127,0,-3,-3,-1.35714285714286,1.1,-7.2
20130128,4,0,1,0.907142857142857,2.2,-1.7
20130129,3,5.8,5.16666666666667,1.62142857142857,9.4,2.2
20130130,4,9.45,7.58333333333333,1.85714285714286,15.00000000000000,3.9
20130131,3,8,4.81666666666667,1.9,16.10000000000000,-1.1
20130201,0,-3,0,1.42857142857143,-0.6,-4.4
20130202,3,-4,-3,0.442857142857143,-1.7,-7.2
20130203,3,-3,-3,-1,-1.1,-4.4
20130204,0,-3,-2,-2,-1.1,-5
20130205,3,-1,-1,-2,0,-2.2
20130206,2,1,-1,-2,3.9,-1.7
20130207,0,-2,0,-2,0,-3.3
20130208,4,-1,-2,-0.6,1.1,-2.8
20130209,4,-3,-2,0.192857142857143,0,-6.1
20130210,0,-3,-0.566666666666666,0.557142857142857,2.2,-7.8
20130211,3,4.15,1.93333333333333,1.39285714285714,7.2,1.1
20130212,0,4.45,4.08333333333333,2.62857142857143,6.7,2.2
20130213,3,3.65,4.1,3.37857142857143,6.7,0.6
20130214,2,4.2,5.21666666666667,3.22142857142857,7.8,0.6
20130215,1,7.8,4.73333333333333,2.15714285714286,12.80000000000000,2.8
20130216,4,2,2.03333333333333,2.23571428571429,5,-0.6
20130217,0,-4,-2,1.67142857142857,0,-7.8
20130218,0,-3,-0.733333333333333,0.835714285714286,1.7,-8.3
20130219,3,5,0.466666666666667,-0.321428571428571,9.4,0.6
20130220,0,0,1.01666666666667,-0.0785714285714285,3.3,-3.9
20130221,0,-2,-1,1.15,1.1,-4.4
20130222,0,0,0.65,2.13571428571429,3.3,-3.9
20130223,4,3.9,2.76666666666667,2.02142857142857,5.6,2.2
20130224,4,4.7,4.06666666666667,2.81428571428571,8.3,1.1
20130225,0,3.6,4.16666666666667,4.08571428571429,7.2,0
20130226,3,4.2,4.35,4.8,6.7,1.7
20130227,3,5.25,5.56666666666667,4.51428571428571,8.3,2.2
20130228,1,7.25,5.73333333333333,4.03571428571429,10.60000000000000,3.9
20130301,0,4.7,4.61666666666667,3.72142857142857,7.2,2.2
20130302,2,2,2.65,3.75,4.4,-0.6
20130303,2,1,2,3.63571428571429,4.4,-1.7
20130304,1,1,2,2.87857142857143,5.6,-2.8
20130305,0,4,3.41666666666667,2.56428571428571,9.4,-0.6
20130306,0,4.45,3.6,3.32857142857143,5.6,3.3
20130307,3,1.95,2.96666666666667,4.00714285714286,3.3,0.6
20130308,4,3,3.9,4.99285714285714,5.6,-0.6
20130309,0,7.25,5.28333333333333,5.79285714285714,12.80000000000000,1.7
20130310,0,6.1,7.21666666666667,6.18571428571429,10.00000000000000,2.2
20130311,1,8.3,8.13333333333333,6.14285714285714,12.20000000000000,4.4
20130312,3,10,8.5,6.3,13.90000000000000,6.1
20130313,0,7.2,6.28333333333333,5.62142857142857,11.10000000000000,3.3
20130314,0,2,4.15,4.86428571428571,5,-1.7
20130315,0,4,2.58333333333333,3.64285714285714,8.3,-1.1
20130316,4,2.5,2.3,2.69285714285714,5,0
20130317,0,1,1.01666666666667,2.17857142857143,3.3,-1.7
20130318,4,0,1.3,2.17857142857143,1.7,-2.2
20130319,4,3.35,2.23333333333333,1.86428571428571,6.1,0.6
20130320,1,3.6,2.86666666666667,2.06428571428571,7.2,0
20130321,1,2,2.21666666666667,2.58571428571429,4.4,-1.1
20130322,0,1,2.31666666666667,3.09285714285714,5,-2.2
20130323,0,3.9,3.25,3.65,7.8,0
20130324,0,4.45,3.88333333333333,4.12857142857143,8.3,0.6
20130325,4,3.3,5,4.85,4.4,2.2
20130326,0,7.25,5.83333333333333,5.87857142857143,11.70000000000000,2.8
20130327,0,6.95,6.96666666666667,6.70714285714286,11.70000000000000,2.2
20130328,1,6.7,7.41666666666667,7.42142857142857,10.60000000000000,2.8
20130329,0,8.6,8.33333333333333,8.34285714285714,12.80000000000000,4.4
20130330,0,9.7,9.25,7.78571428571428,15.00000000000000,4.4
20130331,3,9.45,9.63333333333333,7.39285714285714,12.20000000000000,6.7
20130401,0,9.75,7.51666666666667,7.31428571428571,16.70000000000000,2.8
20130402,0,3.35,5.76666666666667,7.71428571428571,6.1,0.6
20130403,0,4.2,4.56666666666667,7.24285714285714,7.8,0.6
20130404,0,6.15,7.25,7.12142857142857,11.70000000000000,0.6
20130405,0,11.4,7.98333333333333,8.11428571428571,17.80000000000000,5
20130406,1,6.4,8.8,10.3785714285714,11.10000000000000,1.7
20130407,0,8.6,10.5666666666667,12.3571428571429,12.80000000000000,4.4
20130408,0,16.7,14.8333333333333,13.1857142857143,22.80000000000000,10.60000000000000
20130409,0,19.2,17.9833333333333,12.5071428571429,27.80000000000000,10.60000000000000
20130410,1,18.05,16.4,12.9785714285714,23.30000000000000,12.80000000000000
20130411,1,11.95,12.2166666666667,13.3,15.60000000000000,8.3
20130412,0,6.65,9.43333333333333,12.4642857142857,8.3,5
20130413,1,9.7,9.06666666666667,11.5428571428571,14.40000000000000,5
20130414,0,10.85,10.4666666666667,11.4285714285714,13.90000000000000,7.8
20130415,0,10.85,11.4833333333333,11.55,15.00000000000000,6.7
20130416,0,12.75,13.6166666666667,13.0642857142857,17.20000000000000,8.3
20130417,0,17.25,14.2666666666667,13.2285714285714,21.70000000000000,12.80000000000000
20130418,1,12.8,15.7666666666667,12.7928571428571,15.00000000000000,10.60000000000000
20130419,1,17.25,13.6333333333333,12.5142857142857,21.70000000000000,12.80000000000000
20130420,1,10.85,11.9666666666667,11.8857142857143,15.60000000000000,6.1
20130421,0,7.8,9.18333333333333,11.3714285714286,12.80000000000000,2.8
20130422,0,8.9,8.35,11.45,12.80000000000000,5
20130423,0,8.35,10.3,11.0857142857143,11.70000000000000,5
20130424,1,13.65,11.7833333333333,11.7214285714286,20.60000000000000,6.7
20130425,0,13.35,13.9,12.8357142857143,18.90000000000000,7.8
20130426,0,14.7,14.45,13.35,19.40000000000000,10.00000000000000
20130427,0,15.3,15.2,14.3428571428571,21.70000000000000,8.9
20130428,0,15.6,14.4666666666667,14.4571428571429,20.60000000000000,10.60000000000000
20130429,1,12.5,14.4666666666667,14.8071428571429,13.90000000000000,11.10000000000000
20130430,0,15.3,14.0833333333333,14.7285714285714,20.00000000000000,10.60000000000000
20130501,0,14.45,15.1833333333333,14.65,20.60000000000000,8.3
20130502,0,15.8,14.8,14.25,22.20000000000000,9.4
20130503,0,14.15,14.9,14.4928571428571,18.90000000000000,9.4
20130504,0,14.75,13.9,14.7642857142857,20.60000000000000,8.9
20130505,0,12.8,13.9166666666667,14.8428571428571,17.80000000000000,7.8
20130506,0,14.2,14.7333333333333,14.8857142857143,20.60000000000000,7.8
20130507,0,17.2,15.4666666666667,15.8,23.30000000000000,11.10000000000000
20130508,0,15,16.1,16.35,17.20000000000000,12.80000000000000
20130509,1,16.1,17.2166666666667,16.7857142857143,20.00000000000000,12.20000000000000
20130510,0,20.55,18.4166666666667,16.3,26.10000000000000,15.00000000000000
20130511,0,18.6,18.3333333333333,15.3928571428571,21.10000000000000,16.10000000000000
20130512,0,15.85,15.0833333333333,15.5142857142857,21.10000000000000,10.60000000000000
20130513,0,10.8,12.5,16.2714285714286,14.40000000000000,7.2
20130514,0,10.85,12.5,15.95,16.10000000000000,5.6
20130515,0,15.85,16.0333333333333,15.55,20.60000000000000,11.10000000000000
