DATE,TMAX,TMIN,Ice Fog,Hail,Fog,MIst,Rain,Smoke,Snow,BadWeather,Average,3DayAverage,7DayAverage,3HighAve,3LowAve,Cold,Rain,FogMist
20130530,322,222,0,0,0,0,0,1,0,1,27.2,25.45,23.2928571428571,307.333333333333,201.666666666667,0,0,1
20130531,322,239,0,0,0,0,0,0,0,0,28.05,27.5833333333333,24.0857142857143,322,229.666666666667,0,0,0
20130601,322,228,0,0,0,0,0,0,0,0,27.5,27.1333333333333,24.4071428571429,318.333333333333,224.333333333333,0,0,0
20130602,311,206,1,0,0,0,0,0,0,1,25.85,25.2,24.0857142857143,296.333333333333,207.666666666667,1,0,0
20130603,256,189,1,0,0,0,0,0,0,1,22.25,22.3333333333333,22.7785714285714,268.666666666667,178,1,0,0
20130604,239,139,0,0,0,0,0,0,0,0,18.9,20,21.0714285714286,242.666666666667,157.333333333333,0,0,0
20130605,233,144,0,0,0,0,0,0,0,0,18.85,18.6,19.9214285714286,227.666666666667,144.333333333333,0,0,0
20130606,211,150,0,0,0,0,0,0,0,0,18.05,17.6666666666667,19.3642857142857,205.333333333333,148,0,0,0
20130607,172,150,1,0,0,0,0,0,0,1,16.1,17.8666666666667,18.8857142857143,211,146.333333333333,1,0,0
20130608,250,139,1,0,0,0,0,0,0,1,19.45,19.1666666666667,19.3642857142857,229.666666666667,153.666666666667,1,0,0
20130609,267,172,0,0,0,0,0,0,0,0,21.95,20.1,19.7214285714286,242.666666666667,159.333333333333,0,0,0
20130610,211,167,0,0,0,0,0,0,0,0,18.9,21.0333333333333,19.5285714285714,248.333333333333,172.333333333333,0,0,0
20130611,267,178,1,0,0,0,0,0,0,1,22.25,20.8333333333333,19.65,240.666666666667,176,1,0,0
20130612,244,183,0,0,0,0,0,0,0,0,21.35,20.1,19.9285714285714,239,163,0,0,0
20130613,206,128,0,0,0,0,0,0,0,0,16.7,18.3333333333333,20.0071428571429,224,142.666666666667,0,0,0
20130614,222,117,1,0,0,0,0,0,0,1,16.95,18.35,20.8428571428571,231.666666666667,135.333333333333,1,0,0
20130615,267,161,0,0,0,0,0,0,0,0,21.4,20.2833333333333,21,252,153.666666666667,0,0,0
20130616,267,183,0,0,0,0,0,0,0,0,22.5,22.8833333333333,20.8071428571429,274.333333333333,183.333333333333,0,0,0
20130617,289,206,0,0,0,0,0,0,0,0,24.75,23.5333333333333,21.5214285714286,281.666666666667,189,0,0,0
20130618,289,178,0,0,0,0,0,0,0,0,23.35,22.7,22.3571428571429,276,178,0,0,0
20130619,250,150,1,0,0,0,0,0,0,1,20,21.6833333333333,22.6714285714286,268.666666666667,165,1,0,0
20130620,267,167,0,0,0,0,0,0,0,0,21.7,21.5,23.1857142857143,265,165,0,0,0
20130621,278,178,0,0,0,0,0,0,0,0,22.8,22.7,23.6928571428571,278,176,0,0,0
20130622,289,183,0,0,0,0,0,0,0,0,23.6,24.1666666666667,24.3285714285714,292.666666666667,190.666666666667,0,0,0
20130623,311,211,0,0,0,0,0,0,0,0,26.1,26,25.2357142857143,311,209,0,0,0
20130624,333,233,0,0,0,0,0,0,0,0,28.3,27.4,25.9071428571429,324,224,0,0,0
20130625,328,228,0,0,0,0,0,0,0,0,27.8,27.4833333333333,26.3785714285714,318.333333333333,231.333333333333,0,0,0
20130626,294,233,0,0,0,0,0,0,0,0,26.35,26.85,26.5785714285714,307.333333333333,229.666666666667,0,0,0
20130627,300,228,0,0,0,0,0,0,0,0,26.4,26.2833333333333,26.6214285714286,296,229.666666666667,0,0,0
20130628,294,228,1,0,0,0,0,0,0,1,26.1,25.8333333333333,25.95,292.333333333333,224.333333333333,1,0,0
20130629,283,217,0,0,0,0,0,1,0,1,25,25.8333333333333,25.55,292.333333333333,224.333333333333,0,0,1
20130630,300,228,0,0,0,0,0,0,0,0,26.4,25,25.4357142857143,277.666666666667,222.333333333333,0,0,0
20130701,250,222,0,0,0,0,0,0,0,0,23.6,25,25.5571428571429,276,224,0,0,0
20130702,278,222,1,0,0,0,0,0,0,1,25,24.7166666666667,25.8714285714286,270.333333333333,224,1,0,0
20130703,283,228,1,0,0,0,0,0,0,1,25.55,25.9333333333333,26.5071428571429,289,229.666666666667,1,0,0
20130704,306,239,1,0,0,0,0,0,0,1,27.25,27.0333333333333,26.9428571428571,303.666666666667,237,1,0,0
20130705,322,244,0,0,0,0,0,0,0,0,28.3,28.3333333333333,27.4642857142857,320.333333333333,246.333333333333,0,0,0
20130706,333,256,0,0,0,0,0,0,0,0,29.45,29.0666666666667,27.7785714285714,329.333333333333,252,0,0,0
20130707,333,256,0,0,0,0,0,0,0,0,29.45,28.7166666666667,27.9357142857143,327.666666666667,246.666666666667,0,0,0
20130708,317,228,0,0,0,0,0,0,0,0,27.25,27.9666666666667,27.85,320.333333333333,239,0,0,0
20130709,311,233,0,0,0,0,0,0,0,0,27.2,27.0333333333333,27.0214285714286,307.333333333333,233.333333333333,0,0,0
20130710,294,239,0,0,0,0,0,0,0,0,26.65,26.8333333333333,26.1428571428571,298,238.666666666667,0,0,0
20130711,289,244,1,0,0,0,0,0,0,1,26.65,25.2666666666667,25.9,277.666666666667,227.666666666667,1,0,0
20130712,250,200,0,0,0,0,0,0,0,0,22.5,24.15,26.2928571428571,270.333333333333,212.666666666667,0,0,0
20130713,272,194,0,0,0,0,0,0,0,0,23.3,24.5166666666667,26.65,281.333333333333,209,0,0,0
20130714,322,233,1,0,0,0,0,0,0,1,27.75,27.0166666666667,27.2857142857143,312.666666666667,227.666666666667,1,0,0
20130715,344,256,0,0,0,0,0,0,0,0,30,29.15,28.0428571428571,336.666666666667,246.333333333333,0,0,0
20130716,344,250,0,0,0,0,0,0,0,0,29.7,30.2666666666667,29.3928571428571,349.666666666667,255.666666666667,0,0,0
20130717,361,261,0,0,0,0,0,0,0,0,31.1,30.9166666666667,30.4285714285714,357.333333333333,261,0,0,0
20130718,367,272,0,0,0,0,0,1,0,1,31.95,31.6666666666667,30.4714285714286,361.333333333333,272,0,0,1
20130719,356,283,0,0,0,0,0,1,0,1,31.95,31.4833333333333,30.0357142857143,354,275.666666666667,0,0,1
20130720,339,272,0,0,0,0,0,1,0,1,30.55,30.1833333333333,29.6071428571429,337.333333333333,266.333333333333,0,0,1
20130721,317,244,0,0,0,0,0,0,0,0,28.05,28.5166666666667,28.6142857142857,318.666666666667,251.666666666667,0,0,0
20130722,300,239,0,0,0,0,0,0,0,0,26.95,27.2333333333333,26.75,307.666666666667,237,0,0,0
20130723,306,228,1,0,0,0,0,0,0,1,26.7,25.9333333333333,25.5142857142857,296.333333333333,222.333333333333,1,0,0
20130724,283,200,0,0,0,0,0,0,0,0,24.15,23.25,24.6428571428571,263,202,0,0,0
20130725,200,178,0,0,0,0,0,0,0,0,18.9,22.1166666666667,23.9714285714286,255.333333333333,187,0,0,0
20130726,283,183,0,0,0,0,0,0,0,0,23.3,22.2166666666667,23.6928571428571,253.666666666667,190.666666666667,0,0,0
20130727,278,211,0,0,0,0,0,0,0,0,24.45,23.7,23.2857142857143,272.333333333333,201.666666666667,0,0,0
20130728,256,211,1,0,0,0,0,0,0,1,23.35,24.2666666666667,23.2428571428571,276,209.333333333333,1,0,0
20130729,294,206,1,0,0,0,0,0,0,1,25,24.0666666666667,23.6357142857143,277.666666666667,203.666666666667,1,0,0
20130730,283,194,0,0,0,0,0,0,0,0,23.85,24.2333333333333,23.7142857142857,286.666666666667,198,0,0,0
20130731,283,194,0,0,0,0,0,0,0,0,23.85,23.1166666666667,23.4785714285714,270,192.333333333333,0,0,0
20130801,244,189,0,0,0,0,0,0,0,0,21.65,23.1166666666667,23.4,270,192.333333333333,0,0,0
20130802,283,194,1,0,0,0,0,0,0,1,23.85,22.7666666666667,22.85,261,194.333333333333,1,0,0
20130803,256,200,0,0,0,0,0,0,0,0,22.8,23.15,22.7,268.666666666667,194.333333333333,0,0,0
20130804,267,189,0,0,0,0,0,0,0,0,22.8,22.25,22.7071428571429,259.666666666667,185.333333333333,0,0,0
20130805,256,167,0,0,0,0,0,0,0,0,21.15,22.25,23.0642857142857,267,178,0,0,0
20130806,278,178,0,0,0,0,0,0,0,0,22.8,22.6166666666667,23.4214285714286,267,185.333333333333,0,0,0
20130807,267,211,0,0,0,0,0,0,0,0,23.9,23.6166666666667,23.6928571428571,272.333333333333,200,0,0,0
20130808,272,211,0,0,0,0,0,0,0,0,24.15,24.8,23.6857142857143,277.666666666667,218.333333333333,0,0,0
20130809,294,233,0,0,0,0,0,0,0,0,26.35,25.0666666666667,24.1571428571429,283,218.333333333333,0,0,0
20130810,283,211,0,0,0,0,0,0,0,0,24.7,24.6,24.1142857142857,283,209,0,0,0
20130811,272,183,0,0,0,0,0,0,0,0,22.75,23.9666666666667,23.5142857142857,277.666666666667,201.666666666667,0,0,0
20130812,278,211,0,0,0,0,0,0,0,0,24.45,23.2333333333333,22.9642857142857,266.666666666667,198,0,0,0
20130813,250,200,0,0,0,0,0,0,0,0,22.5,22.2166666666667,22.4571428571429,253.666666666667,190.666666666667,0,0,0
20130814,233,161,0,0,0,0,0,0,0,0,19.7,20.8333333333333,22.2642857142857,246.333333333333,170.333333333333,0,0,0
20130815,256,150,0,0,0,0,0,0,0,0,20.3,20.9333333333333,22.1857142857143,255.666666666667,163,0,0,0
20130816,278,178,0,0,0,0,0,1,0,1,22.8,22.15,21.9071428571429,274.333333333333,168.666666666667,0,0,1
20130817,289,178,0,0,0,0,0,0,0,0,23.35,22.7833333333333,22.3428571428571,270.333333333333,185.333333333333,0,0,0
20130818,244,200,0,0,0,0,0,0,0,0,22.2,22.6833333333333,23.4142857142857,264.666666666667,189,0,0,0
20130819,261,189,0,0,0,0,0,0,0,0,22.5,23.4166666666667,23.8928571428571,272,196.333333333333,0,0,0
20130820,311,200,0,0,0,0,0,0,0,0,25.55,25.0833333333333,24.1714285714286,298,203.666666666667,0,0,0
20130821,322,222,0,0,0,0,0,0,0,0,27.2,25.4666666666667,24.05,296.333333333333,213,0,0,0
20130822,256,217,0,0,0,0,0,0,0,0,23.65,25.2,24.1714285714286,285.333333333333,218.666666666667,0,0,0
20130823,278,217,0,0,0,0,0,1,0,1,24.75,23.6333333333333,24.45,267,205.666666666667,0,0,1
20130824,267,183,0,0,0,0,0,0,0,0,22.5,23.4333333333333,24.5357142857143,276,192.666666666667,0,0,0
20130825,283,178,0,0,0,0,0,0,0,0,23.05,23.3333333333333,24.3428571428571,279.666666666667,187,0,0,0
20130826,289,200,1,0,0,0,0,0,0,1,24.45,24.55,24.4214285714286,292.666666666667,198.333333333333,1,0,0
20130827,306,217,0,0,0,0,0,0,0,0,26.15,25.4833333333333,24.4928571428571,298.333333333333,211.333333333333,0,0,0
20130828,300,217,0,0,0,0,0,0,0,0,25.85,25.4,25.05,291,217,0,0,0
20130829,267,217,0,0,0,0,0,0,0,0,24.2,25.1,25.5285714285714,287,215,0,0,0
20130830,294,211,0,0,0,0,0,0,0,0,25.25,25.2833333333333,25.6857142857143,287,218.666666666667,0,0,0
20130831,300,228,0,0,0,0,0,1,0,1,26.4,26.0166666666667,25.3642857142857,294.333333333333,226,0,0,1
20130901,289,239,0,0,0,0,0,0,0,0,26.4,26.1166666666667,24.9642857142857,289,233.333333333333,0,0,0
20130902,278,233,0,0,0,0,0,0,0,0,25.55,25.2833333333333,24.6857142857143,281.666666666667,224,0,0,0
20130903,278,200,0,0,0,0,0,0,0,0,23.9,24.1666666666667,23.6571428571429,278,205.333333333333,0,0,0
20130904,278,183,0,0,0,0,0,0,0,0,23.05,23.0666666666667,22.8642857142857,274.333333333333,187,0,0,0
20130905,267,178,0,0,0,0,0,0,0,0,22.25,21.1166666666667,22.3857142857143,255.666666666667,166.666666666667,0,0,0
20130906,222,139,0,0,0,0,0,0,0,0,18.05,20.3833333333333,21.3571428571429,252,155.666666666667,0,0,0
20130907,267,150,0,0,0,0,0,0,0,0,20.85,20.65,21.5571428571429,257.333333333333,155.666666666667,0,0,0
20130908,283,178,0,0,0,0,0,0,0,0,23.05,20.75,22.5928571428571,259.333333333333,155.666666666667,0,0,0
20130909,228,139,0,0,0,0,0,0,0,0,18.35,22.2333333333333,23.1071428571429,272.333333333333,172.333333333333,0,0,0
20130910,306,200,0,0,0,0,0,1,0,1,25.3,24.65,23.3857142857143,296.666666666667,196.333333333333,0,0,1
20130911,356,250,0,0,0,0,0,1,0,1,30.3,27.15,22.6642857142857,322.666666666667,220.333333333333,0,0,1
20130912,306,211,0,0,0,0,0,0,0,0,25.85,25.3833333333333,21.7571428571429,304,203.666666666667,0,0,0
20130913,250,150,1,0,0,0,0,0,0,1,20,20.55,21.7142857142857,250,161,1,0,0
20130914,194,122,0,0,0,0,0,0,0,0,15.8,17.5,20.1214285714286,224,126,0,0,0
20130915,228,106,0,0,0,0,0,0,0,0,16.7,16.85,18.1357142857143,216.666666666667,120.333333333333,0,0,0
20130916,228,133,1,0,0,0,0,0,0,1,18.05,16.3,17.1857142857143,213,113,1,0,0
20130917,183,100,0,0,0,0,0,0,0,0,14.15,16.2,17.3071428571429,211,113,0,0,0
20130918,222,106,0,0,0,0,0,0,0,0,16.4,16.5833333333333,17.9857142857143,220.333333333333,111.333333333333,0,0,0
20130919,256,128,0,0,0,0,0,0,0,0,19.2,18.8166666666667,17.9428571428571,246.333333333333,130,0,0,0
20130920,261,156,0,0,0,0,0,0,0,0,20.85,20.2,17.4285714285714,255.666666666667,148.333333333333,0,0,0
20130921,250,161,1,0,0,0,0,0,0,1,20.55,19.2666666666667,17.6285714285714,239,146.333333333333,1,0,0
20130922,206,122,1,0,0,0,0,0,0,1,16.4,17.1333333333333,17.7071428571429,215,127.666666666667,1,0,0
20130923,189,100,0,0,0,0,0,0,0,0,14.45,15.4666666666667,17.5428571428571,207.666666666667,101.666666666667,0,0,0
20130924,228,83,0,0,0,0,0,0,0,0,15.55,15.65,17.0285714285714,215,98,0,0,0
20130925,228,111,0,0,0,0,0,0,0,0,16.95,16.85,16.6714285714286,224.333333333333,112.666666666667,0,0,0
20130926,217,144,0,0,0,0,0,0,0,0,18.05,17.4166666666667,16.9071428571429,217,131.333333333333,0,0,0
20130927,206,139,0,0,0,0,0,0,0,0,17.25,17.7833333333333,17.5,217,138.666666666667,0,0,0
20130928,228,133,0,0,0,0,0,0,0,0,18.05,17.7833333333333,18.3357142857143,218.666666666667,137,0,0,0
20130929,222,139,0,0,0,0,0,0,0,0,18.05,18.2333333333333,19.2071428571429,229.666666666667,135,0,0,0
20130930,239,133,0,0,0,0,0,0,0,0,18.6,19.35,19.6857142857143,246.333333333333,140.666666666667,0,0,0
20131001,278,150,0,0,0,0,0,0,0,0,21.4,21.0166666666667,20.7142857142857,266.666666666667,153.666666666667,0,0,0
20131002,283,178,0,0,0,0,0,0,0,0,23.05,21.95,21.15,272.333333333333,166.666666666667,0,0,0
20131003,256,172,0,0,0,0,0,0,0,0,21.4,22.9666666666667,21.3857142857143,279.666666666667,179.666666666667,0,0,0
20131004,300,189,0,0,0,0,0,1,0,1,24.45,22.3166666666667,21.5857142857143,266.666666666667,179.666666666667,0,0,1
20131005,244,178,0,0,0,0,0,0,0,0,21.1,21.75,20.7857142857143,251.666666666667,183.333333333333,0,0,0
20131006,211,183,0,0,0,0,0,0,0,0,19.7,20.2666666666667,19.5214285714286,233,172.333333333333,0,0,0
20131007,244,156,0,0,0,0,0,0,0,0,20,18.5,18.6428571428571,216.333333333333,153.666666666667,0,0,0
20131008,194,122,0,0,0,0,0,0,0,0,15.8,16.6666666666667,17.6928571428571,201.666666666667,131.666666666667,0,0,0
20131009,167,117,0,0,0,0,0,0,0,0,14.2,15.0833333333333,17.3785714285714,181.333333333333,120.333333333333,0,0,0
20131010,183,122,0,0,0,0,0,0,0,0,15.25,15.75,16.8214285714286,183.333333333333,131.666666666667,0,0,0
20131011,200,156,1,0,0,0,0,0,0,1,17.8,17.3166666666667,16.1071428571429,201.666666666667,144.666666666667,1,0,0
20131012,222,156,0,0,0,0,0,0,0,0,18.9,17.5,16.2714285714286,201.666666666667,148.333333333333,0,0,0
20131013,183,133,0,0,0,0,0,0,0,0,15.8,16.5666666666667,16.5785714285714,198,133.333333333333,0,0,0
20131014,189,111,0,0,0,0,0,0,0,0,15,15.9166666666667,17.1785714285714,198,120.333333333333,0,0,0
20131015,222,117,0,0,0,0,0,0,0,0,16.95,16.1,16.9785714285714,201.666666666667,120.333333333333,0,0,0
20131016,194,133,0,0,0,0,0,0,0,0,16.35,17.5833333333333,16.3428571428571,214.666666666667,137,0,0,0
20131017,228,161,0,0,0,0,0,0,0,0,19.45,17.4,16.0285714285714,207.333333333333,140.666666666667,0,0,0
20131018,200,128,0,0,0,0,0,0,0,0,16.4,16.7666666666667,15.95,202,133.333333333333,0,0,0
20131019,178,111,0,0,0,0,0,0,0,0,14.45,14.8166666666667,15.6714285714286,183.333333333333,113,0,0,0
20131020,172,100,0,0,0,0,0,0,0,0,13.6,14.1666666666667,14.7642857142857,179.666666666667,103.666666666667,0,0,0
20131021,189,100,0,0,0,0,0,0,0,0,14.45,14.35,13.2142857142857,185,102,0,0,0
20131022,194,106,0,0,0,0,0,0,0,0,15,13.15,12.0214285714286,170.333333333333,92.6666666666667,0,0,0
20131023,128,72,0,0,0,0,0,0,0,0,10,11.2,11.2285714285714,148,76,0,0,0
20131024,122,50,0,0,0,0,0,0,0,0,8.6,8.88333333333333,10.8714285714286,122.333333333333,55.3333333333333,0,0,0
20131025,117,44,0,0,0,0,0,0,0,0,8.05,8.51666666666667,10.3928571428571,122.333333333333,48,0,0,0
20131026,128,50,0,0,0,0,0,0,0,0,8.9,9.35,9.67857142857143,129.666666666667,57.3333333333333,0,0,0
20131027,144,78,0,0,0,0,0,0,0,0,11.1,10.3666666666667,9.95714285714286,144.333333333333,63,0,0,0
20131028,161,61,0,0,0,0,0,0,0,0,11.1,10.7333333333333,10.9142857142857,146,68.6666666666667,0,0,0
20131029,133,67,0,0,0,0,0,0,0,0,10,11.0166666666667,12.3428571428571,150,70.3333333333333,0,0,0
20131030,156,83,0,0,0,0,0,1,0,1,11.95,12.4166666666667,13.4142857142857,159.333333333333,89,0,0,1
20131031,189,117,0,0,0,0,0,0,0,0,15.3,15.1,12.9428571428571,185.333333333333,116.666666666667,0,0,0
20131101,211,150,0,0,0,0,0,0,0,0,18.05,16.5833333333333,12.0357142857143,200,131.666666666667,0,0,0
20131102,200,128,0,0,0,0,0,0,0,0,16.4,14.0833333333333,11.8785714285714,179.666666666667,102,0,0,0
20131103,128,28,0,0,0,0,0,0,0,0,7.8,9.65,11.9928571428571,135.333333333333,57.6666666666667,0,0,0
20131104,78,17,0,0,0,0,0,0,0,0,4.75,7.15,11.5571428571429,111.333333333333,31.6666666666667,0,0,0
20131105,128,50,0,0,0,0,0,0,0,0,8.9,8.8,10.0071428571429,122.333333333333,53.6666666666667,0,0,0
20131106,161,94,0,0,0,0,0,0,0,0,12.75,11.3,8.61428571428571,155.666666666667,70.3333333333333,0,0,0
20131107,178,67,0,0,0,0,0,0,0,0,12.25,10.7333333333333,9.12857142857143,146.333333333333,68.3333333333333,0,0,0
20131108,100,44,0,0,0,0,0,0,0,0,7.2,8.7,9.72142857142857,126,48,0,0,0
20131109,100,33,0,0,0,0,0,0,0,0,6.65,8.41666666666667,9.20714285714286,120.333333333333,48,0,0,0
20131110,161,67,0,0,0,0,0,0,0,0,11.4,8.98333333333333,7.55,126,53.6666666666667,0,0,0
20131111,117,61,0,0,0,0,0,0,0,0,8.9,8.53333333333333,6.63571428571429,129.666666666667,41,0,0,0
20131112,111,-5,0,0,0,0,0,0,0,0,5,5.11666666666667,7.07857142857143,89,13.3333333333333,0,0,0
20131113,39,-16,0,0,0,0,0,0,0,0,1,4.1,7.75714285714286,87,-5,0,0,0
20131114,111,6,0,0,0,0,0,0,0,0,5.85,5.76666666666667,8,96.3333333333333,19,0,0,0
20131115,139,67,0,0,0,0,0,0,0,0,10.3,9.18333333333333,8.79285714285714,135.333333333333,48.3333333333333,0,0,0
20131116,156,72,0,0,0,0,0,0,0,0,11.4,11.6,8.95,150.333333333333,81.6666666666667,0,0,0
20131117,156,106,0,0,0,0,0,0,0,0,13.1,12.9833333333333,9.26428571428571,165,94.6666666666667,0,0,0
20131118,183,106,1,0,0,0,0,0,0,1,14.45,11.3166666666667,9.34285714285714,148.333333333333,78,1,0,0
20131119,106,22,0,0,0,0,0,0,0,0,6.4,8.06666666666667,9.62142857142857,118.666666666667,42.6666666666667,0,0,0
20131120,67,0,0,0,0,0,0,0,0,0,3.35,5.38333333333333,8.82857142857143,94.6666666666667,13,0,0,0
20131121,111,17,0,0,0,0,0,0,0,0,6.4,7.33333333333333,6.53571428571428,105.666666666667,41,0,0,0
20131122,139,106,0,0,0,0,0,0,0,0,12.25,8.16666666666667,4.24285714285714,124,39,0,0,0
20131123,122,-5,0,0,0,0,0,0,0,0,6,5.05,3.96428571428571,84,17.3333333333333,0,0,0
20131124,-10,-49,0,0,0,0,0,0,0,0,-3,0,4.8,43,-34,0,0,0
20131125,17,-49,0,0,0,0,0,0,0,0,-2,-0.0333333333333335,3.93571428571429,30,-31,0,0,0
20131126,83,6,1,0,0,0,0,0,0,1,4.45,4.01666666666667,2.35,89,-9,1,0,0
20131127,167,17,1,0,0,0,0,0,0,1,9.2,4.66666666666667,1.52142857142857,89,4,1,0,0
20131128,17,-10,0,0,0,0,0,0,0,0,0,3.56666666666667,2.77142857142857,74.3333333333333,-3,0,0,0
20131129,39,-16,0,0,0,0,0,0,0,0,1,1,4.02857142857143,31.6666666666667,-21,0,0,0
20131130,39,-38,0,0,0,0,0,0,0,0,0,2.33333333333333,4.46428571428571,57.3333333333333,-11,0,0,0
20131201,94,22,0,0,0,0,0,0,0,0,5.8,4.35,4.3,75.6666666666667,11,0,0,0
20131202,94,50,0,0,0,0,0,1,0,1,7.2,6.83333333333333,6,101.666666666667,35,0,0,1
20131203,117,33,0,0,0,0,0,0,0,0,7.5,7.58333333333333,7.22857142857143,107.333333333333,44.3333333333333,0,0,0
20131204,111,50,0,0,0,0,0,1,0,1,8.05,9.26666666666667,7.57857142857143,128,57.3333333333333,0,0,1
20131205,156,89,0,0,0,0,0,0,0,0,12.25,10.0166666666667,6.67857142857143,144.666666666667,55.6666666666667,0,0,0
20131206,167,28,1,0,0,0,0,0,0,1,9.75,8.16666666666667,5.89285714285714,124.333333333333,39,1,0,0
20131207,50,0,1,0,0,0,0,0,0,1,2.5,3.91666666666667,4.95,74.3333333333333,4,1,0,0
20131208,6,-16,0,0,0,0,0,0,0,0,-1,1.23333333333333,3.65,31.6666666666667,-7,0,0,0
20131209,39,-5,0,0,0,0,0,0,0,0,2,1,1.47857142857143,24.3333333333333,-10,0,0,0
20131210,28,-10,0,0,0,0,0,0,0,0,1,1,-0.142857142857143,24.3333333333333,-14,0,0,0
20131211,6,-27,0,0,0,0,0,0,0,0,-1,-1,-1,8,-29,0,0,0
20131212,-10,-49,0,0,0,0,0,0,0,0,-3,-2,-1,4,-42,0,0,0
20131213,17,-49,0,0,0,0,0,0,0,0,-2,-2,-1,6,-51,0,0,0
20131214,11,-55,0,0,0,0,0,0,0,0,-2,-1,-1,24,-38,0,0,0
20131215,44,-10,1,0,0,0,0,0,0,1,2,-1,-1,20.3333333333333,-34,1,0,0
20131216,6,-38,0,0,0,0,0,0,0,0,-2,-1,0,16.6666666666667,-30,0,0,0
20131217,0,-43,0,0,0,0,0,0,0,0,-2,-2,0.957142857142857,11.3333333333333,-43,0,0,0
20131218,28,-49,0,0,0,0,0,0,0,0,-1,0,3.33571428571429,37,-34,0,0,0
20131219,83,-10,0,0,0,0,0,0,0,0,4,3.65,5.79285714285714,76,-3,0,0,0
20131220,117,50,0,0,0,0,0,0,0,0,8.35,8.81666666666667,7.69285714285714,127.666666666667,49,0,0,0
20131221,183,106,0,0,0,0,0,0,0,0,14.45,13.9,8.17142857142857,172.333333333333,105.666666666667,0,0,0
20131222,217,161,0,0,0,0,0,0,0,0,18.9,15.0166666666667,7.77857142857143,192.666666666667,107.666666666667,0,0,0
20131223,178,56,1,0,0,0,0,0,0,1,11.7,10.6,7.34285714285714,150.333333333333,62,1,0,0
20131224,56,-32,0,0,0,0,0,1,0,1,1,3.03333333333333,6.42857142857143,76,-15.6666666666667,0,0,1
20131225,-5,-71,0,0,0,0,0,0,0,0,-4,-1,5.43571428571429,24,-38,0,0,0
20131226,22,-10,0,0,0,0,0,1,0,1,1,0,3.72857142857143,20,-29,0,0,1
20131227,44,-5,0,0,0,0,0,0,0,0,2,3.35,2.22142857142857,64.6666666666667,2,0,0,0
20131228,128,22,0,0,0,0,0,0,0,0,7.5,5.46666666666667,1.62142857142857,87,22,0,0,0
20131229,89,50,1,0,0,0,0,0,0,1,6.95,5.2,1.9,96.3333333333333,8,1,0,0
20131230,72,-49,0,0,0,0,0,0,0,0,1,1.7,1.30714285714286,53.6666666666667,-19.6666666666667,0,0,0
20131231,0,-60,0,0,0,0,0,0,0,0,-3,-1,-0.428571428571428,26,-51,0,0,0
20140101,6,-43,0,0,0,0,0,0,0,0,-2,-3,-2.55714285714286,4,-60,0,0,0
20140102,6,-77,0,0,0,0,0,0,0,0,-4,-5,-3,-22,-82,0,0,0
20140103,-77,-127,1,0,0,0,0,0,0,1,-10,-7,-3,-29,-112,1,0,0
20140104,-16,-132,0,0,0,0,0,0,0,0,-7,-6,-4,-16,-95,0,0,0
20140105,44,-27,0,0,0,0,0,0,0,0,1,-1,-5,52,-77,0,0,0
20140106,128,-71,0,0,0,0,0,0,0,0,3,-3,-5,34,-84,0,0,0
20140107,-71,-155,0,0,0,0,0,0,0,0,-11,-6,-4,0.666666666666667,-118,0,0,0
20140108,-55,-127,0,0,0,0,0,0,0,0,-9,-8,-1.42142857142857,-42,-112,0,0,0
20140109,0,-55,0,0,0,0,0,0,0,0,-3,-4,-0.435714285714286,-9,-64,0,0,0
20140110,28,-10,0,0,0,0,0,0,0,0,1,2.25,0.114285714285714,57.3333333333333,-12,0,0,0
20140111,144,28,1,0,0,0,0,0,0,1,8.6,5.75,3,98,17,1,0,0
20140112,122,33,1,0,0,0,0,0,0,1,7.75,7.68333333333333,5.17142857142857,124,29.6666666666667,1,0,0
20140113,106,28,0,0,0,0,0,0,0,0,6.7,7.78333333333333,6.12142857142857,113,42.6666666666667,0,0,0
20140114,111,67,1,0,0,0,0,0,0,1,8.9,7.23333333333333,6.51428571428571,100,44.6666666666667,1,0,0
20140115,83,39,0,0,0,0,0,0,0,0,6.1,6.3,5.52857142857143,83.3333333333333,42.6666666666667,0,0,0
20140116,56,22,0,0,0,0,0,0,0,0,3.9,4.55,4.35,68.6666666666667,22.3333333333333,0,0,0
20140117,67,6,0,0,0,0,0,0,0,0,3.65,3.08333333333333,3.91428571428571,57.6666666666667,4,0,0,0
20140118,50,-16,0,0,0,0,0,0,0,0,2,1.61666666666667,1.77857142857143,50,-17.6666666666667,0,0,0
20140119,33,-43,0,0,0,0,0,0,0,0,-1,2,-0.742857142857143,53.6666666666667,-21,0,0,0
20140120,78,-5,0,0,0,0,0,0,0,0,4,-1,-2.75714285714286,35,-55,0,0,0
20140121,-5,-116,0,0,0,0,0,0,0,0,-6,-5,-5,-3,-90,0,0,0
20140122,-82,-149,0,0,0,0,0,0,0,0,-12,-9,-6,-51,-134,0,0,0
20140123,-66,-138,0,0,0,0,0,0,0,0,-10,-10,-6,-71,-136,0,0,0
20140124,-66,-121,0,0,0,0,0,0,0,0,-9,-8,-6,-51,-110,0,0,0
20140125,-21,-71,0,0,0,0,0,0,0,0,-5,-6,-7,-25,-91,0,0,0
20140126,11,-82,0,0,0,0,0,0,0,0,-4,-3,-6,19,-71,0,0,0
20140127,67,-60,0,0,0,0,0,0,0,0,0,-4,-5,6,-84,0,0,0
